File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Venom Let There Be Carnage 2021 720p.mkv,Venom Let There Be Carnage 2021 720P,1.4,.mkv,7097896,Venom: Let There Be Carnage,2021,"['Action', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Venom.2018.mkv,Venom 2018,1.62,.mkv,1270797,Venom,2018,"['Action', 'Adventure', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wakefield.2016.mp4,Wakefield 2016,0.78,.mp4,5195412,Wakefield,2016,['Drama'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Walking Tall (2004).mkv,Walking Tall (2004),0.58,.mkv,0351977,Walking Tall,2004,"['Action', 'Crime']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\WALL-E (2008).avi,Wall-E (2008),0.68,.avi,14055868,WALL-E: Treasures and Trinkets,2008,"['Animation', 'Short']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wall.Street.1987..avi,Wall Street 1987,2.62,.avi,0094291,Wall Street,1987,"['Crime', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wall.Street.Money.Never.Sleeps.2010.mp4,Wall Street Money Never Sleeps 2010,0.83,.mp4,1027718,Wall Street: Money Never Sleeps,2010,['Drama'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Walt Disney The Rookie 2002.avi,Walt Disney The Rookie 2002,0.78,.avi,0379580,Walt Disney World Resort: Behind the Scenes,2002,['Documentary'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wanderlust (2012).avi,Wanderlust (2012),0.68,.avi,1655460,Wanderlust,2012,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wanna Have a Good Time (2019).mkv,Wanna Have A Good Time (2019),0.31,.mkv,10102274,Wanna Have a Good Time,2018,"['Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wanted.2008.mkv,Wanted 2008,0.29,.mkv,0493464,Wanted,2008,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\War.avi,War,0.68,.avi,17279496,Civil War,2024,['Action'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\War.Horse.2011.avi,War Horse 2011,2.2,.avi,1568911,War Horse,2011,"['Action', 'Adventure', 'Drama', 'History', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\War.of.The.Arrows.2011.avi,War Of The Arrows 2011,0.78,.avi,2025526,War of the Arrows,2011,"['Action', 'Adventure']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\War.On.Everyone.2016.mp4,War On Everyone 2016,0.7,.mp4,3708886,War on Everyone,2016,"['Action', 'Comedy', 'Crime']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Warm Bodies (2013).mkv,Warm Bodies (2013),0.34,.mkv,1588173,Warm Bodies,2013,"['Comedy', 'Horror', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\We're The Millers [2013].mp4,We'Re The Millers [2013],0.47,.mp4,1723121,We're the Millers,2013,"['Comedy', 'Crime']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wedding.Crashers[2005].avi,Wedding Crashers[2005],0.69,.avi,0396269,Wedding Crashers,2005,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wet.Hot.American.Summer.2001.mp4,Wet Hot American Summer 2001,0.74,.mp4,0243655,Wet Hot American Summer,2001,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What A Girl Wants.avi,What A Girl Wants,0.68,.avi,0286788,What a Girl Wants,2003,"['Comedy', 'Drama', 'Family', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What dreams may come.divx,What Dreams May Come,1.0,.divx,0120889,What Dreams May Come,1998,"['Drama', 'Fantasy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What Happened To Monday (2017) English BRRip.mkv,What Happened To Monday (2017) English Brrip,1.15,.mkv,1536537,What Happened to Monday,2017,"['Action', 'Crime', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What If.mkv,What If,0.24,.mkv,10168312,What If...?,2021,"['Animation', 'Action', 'Adventure', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What the Fish.mkv,What The Fish,0.24,.mkv,3357416,What the Fish,2013,"['Adventure', 'Comedy', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What we did last summer.mkv,What We Did Last Summer,0.24,.mkv,0119345,I Know What You Did Last Summer,1997,"['Horror', 'Mystery']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\What Women Want.avi,What Women Want,0.68,.avi,0207201,What Women Want,2000,"['Comedy', 'Fantasy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\what.Happens.In.Vegas.XviD.avi,What Happens In Vegas Xvid,0.68,.avi,1033643,What Happens in Vegas,2008,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\When Harry Tries to Marry (2011).avi,When Harry Tries To Marry (2011),0.68,.avi,1535110,When Harry Tries to Marry,2011,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\When In Rome (2010).mkv,When In Rome (2010),0.39,.mkv,1185416,When in Rome,2010,"['Comedy', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\While You Were Sleeping.avi,While You Were Sleeping,0.69,.avi,0114924,While You Were Sleeping,1995,"['Comedy', 'Drama', 'Romance']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Whiplash.2014.mp4,Whiplash 2014,1.65,.mp4,2582802,Whiplash,2014,"['Drama', 'Music']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\White House Down [2013].avi,White House Down [2013],0.68,.avi,2334879,White House Down,2013,"['Action', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Who.Am.I.2014.mp4,Who Am I 2014,0.78,.mp4,3042408,Who Am I,2014,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wild.Card.2015.mp4,Wild Card 2015,0.3,.mp4,2231253,Wild Card,2015,"['Action', 'Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Windfall (2022).mkv,Windfall (2022),1.66,.mkv,15033192,Windfall,2022,"['Crime', 'Drama', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wolf of Wall Street.(2013).mkv,Wolf Of Wall Street (2013),1.78,.mkv,0993846,The Wolf of Wall Street,2013,"['Biography', 'Comedy', 'Crime', 'Drama']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wonder (2017).mkv,Wonder (2017),0.78,.mkv,2543472,Wonder,2017,"['Drama', 'Family']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wonder.Woman.2017.mp4,Wonder Woman 2017,2.17,.mp4,0451279,Wonder Woman,2017,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\World War Z (2013).mkv,World War Z (2013),1.09,.mkv,0816711,World War Z,2013,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\World.War.Z.2013.mp4,World War Z 2013,0.85,.mp4,0816711,World War Z,2013,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wrath.Of.Man.2021.mp4,Wrath Of Man 2021,1.07,.mp4,11083552,Wrath of Man,2021,"['Action', 'Crime', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Wrath.of.the.Titans.2012.avi,Wrath Of The Titans 2012,2.53,.avi,1646987,Wrath of the Titans,2012,"['Action', 'Adventure', 'Fantasy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\X-Men 2 [2003].avi,X-Men 2 [2003],0.69,.avi,0290334,X2,2003,"['Action', 'Sci-Fi', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\X-Men 3 - The Last Stand.mkv,X-Men 3 - The Last Stand,0.49,.mkv,0376994,X-Men: The Last Stand,2006,"['Action', 'Adventure', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\X-Men First Class-2011.avi,X-Men First Class-2011,1.37,.avi,1270798,X-Men: First Class,2011,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\X-Men Origins Wolverine [2009].avi,X-Men Origins Wolverine [2009],0.69,.avi,0458525,X-Men Origins: Wolverine,2009,"['Action', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\X-Men [2000].mkv,X-Men [2000],0.68,.mkv,0120903,X-Men,2000,"['Action', 'Adventure', 'Sci-Fi']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\xXx Return of Xander Cage (2017).mkv,Xxx Return Of Xander Cage (2017),1.0,.mkv,1293847,xXx: Return of Xander Cage,2017,"['Action', 'Adventure', 'Thriller']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\You Dont Mess With The Zohan(2008).avi,You Dont Mess With The Zohan(2008),0.68,.avi,0960144,You Don't Mess with the Zohan,2008,"['Action', 'Comedy']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Youre.Not.You.2014.mp4,Youre Not You 2014,0.79,.mp4,1198156,You're Not You,2014,['Drama'],Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Zero.Dark.Thirty.2012.avi,Zero Dark Thirty 2012,2.34,.avi,1790885,Zero Dark Thirty,2012,"['Drama', 'History', 'Thriller', 'War']",Eng02
G:\Holly_SIMPLYALI\Cinema_Global_Sorted_B\U-Z_Alpha\Zootopia.2016.mkv,Zootopia 2016,0.93,.mkv,2948356,Zootopia,2016,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",Eng02
